,adult,id,original_language,popularity,revenue,runtime,status,video,vote_average,vote_count,genreset,prod_comp,prod_countries,status_int,lang_int
4619,0,10198,en,16.616517,267045765.0,97.0,Released,0,6.7,1293.0,"['Romance', 'Family', 'Animation', 'Music']","['Walt Disney Pictures', 'Walt Disney Animation Studios']",['United States of America'],1,13
4620,0,4597,en,9.951662,22942221.0,88.0,Released,0,5.5,211.0,"['Action', 'Crime', 'Drama', 'Thriller']","['Screen Gems', 'Stars Road Entertainment', 'Farah Films & Management', 'Buckaroo Entertainment']",['United States of America'],1,13
4621,0,37190,en,2.589745,263941.0,92.0,Released,0,4.1,17.0,"['Horror', 'Comedy']","['Film Rock', 'Hill & Brand Entertainment']",['United States of America'],1,13
4622,0,31909,en,3.580884,4884663.0,100.0,Released,0,5.5,59.0,"['Mystery', 'Science Fiction', 'Horror']",['Cannon Pictures'],['United States of America'],1,13
4623,0,24438,en,7.323405,85280250.0,103.0,Released,0,5.1,281.0,['Comedy'],"['Columbia Pictures', 'Castle Rock Entertainment', 'Relativity Media', 'Banter']",['United States of America'],1,13
4624,0,23947,en,0.993784,5300.0,84.0,Released,0,6.0,6.0,['Drama'],[],['Sweden'],1,13
4625,0,19995,en,185.070892,2787965087.0,162.0,Released,0,7.2,12114.0,"['Action', 'Adventure', 'Fantasy', 'Science Fiction']","['Ingenious Film Partners', 'Twentieth Century Fox Film Corporation', 'Dune Entertainment', 'Lightstorm Entertainment']","['United States of America', 'United Kingdom']",1,13
4626,0,10197,en,5.658857,53825515.0,112.0,Released,0,5.1,169.0,"['Drama', 'Music', 'Romance']","['The Weinstein Company', 'Relativity Media']","['Italy', 'United States of America']",1,13
4627,0,22897,en,9.083133,219103655.0,121.0,Released,0,6.2,370.0,"['Comedy', 'Romance']","['Universal Pictures', 'Scott Rudin Productions', 'Waverly Films', 'Dentsu', 'Relativity Media']",['United States of America'],1,13
4628,0,10528,en,15.68604,524028679.0,128.0,Released,0,7.0,5883.0,"['Action', 'Adventure', 'Crime', 'Mystery']","['Village Roadshow Pictures', 'Silver Pictures', 'Warner Bros.', 'Internationale Filmproduktion Blackbird Dritte', 'Wigram Productions']","['Germany', 'United Kingdom', 'United States of America']",1,13
4629,0,25196,en,9.347931,39462438.0,112.0,Released,0,6.8,279.0,"['Drama', 'Music', 'Romance']","['Fox Searchlight Pictures', ""Butcher's Run Films"", 'Informant Media']",['United States of America'],1,13
4630,0,23398,en,9.909961,443140005.0,88.0,Released,0,5.3,688.0,"['Comedy', 'Family', 'Animation', 'Fantasy', 'Music']","['Regency Enterprises', 'Fox 2000 Pictures', 'Bagdasarian Productions']",['United States of America'],1,13
4631,0,15772,hi,2.925476,31000000.0,166.0,Released,0,6.7,24.0,['Drama'],['Madras Talkies'],['India'],1,19
4632,0,25137,en,5.1991,4388563.0,105.0,Released,0,5.5,79.0,"['Crime', 'Drama', 'Mystery']","['Aramid Entertainment Fund', 'Autonomous Films', 'RKO Pictures', 'Foresight Unlimited', 'Signature Entertainment', 'Government of Saudi Arabia']",['United States of America'],1,13
4633,0,40494,en,1.801071,14400000.0,105.0,Released,0,6.4,23.0,['Drama'],['Joanna Productions'],['United States of America'],1,13
4634,0,25769,en,8.153954,5802422.0,84.0,Released,0,5.8,288.0,"['Action', 'Drama', 'Horror', 'Science Fiction', 'Thriller']","['Paramount Vantage', 'Likely Story', 'Ivy Boy Productions', 'This Is That Productions']",['United States of America'],1,13
4635,0,14159,hi,5.097788,3800000.0,146.0,Released,0,6.0,10.0,"['Drama', 'Romance', 'Foreign']",['Yash Raj Films'],['India'],1,19
4636,0,23963,en,6.407207,32000.0,93.0,Released,0,6.6,187.0,"['Horror', 'Mystery', 'Science Fiction']","['Ponty Up Pictures', 'Shadow Shows']",['Canada'],1,13
4637,0,148077,en,0.271386,435000.0,90.0,Released,0,5.3,3.0,"['Comedy', 'Drama']",[],['Finland'],1,13
4638,0,19901,en,10.038613,51416464.0,98.0,Released,0,6.0,646.0,"['Fantasy', 'Horror', 'Action', 'Thriller', 'Science Fiction']","['Lionsgate', 'Furst Films', 'Pictures in Paradise', 'Pacific Film and Television Commission', 'Australian Film Finance Corporation (AFFC)']","['United States of America', 'Australia']",1,13
4639,0,28178,en,8.621359,47801389.0,93.0,Released,0,7.7,1769.0,"['Drama', 'Family']","['Grand Army Entertainment', 'Scion Films', 'Inferno Distribution', 'Stage 6 Films', 'Hachiko', 'Opperman Viner Chrystyn Entertainment']","['United Kingdom', 'United States of America']",1,13
4640,0,25195,en,7.432311,29922472.0,100.0,Released,0,6.5,474.0,"['Romance', 'Comedy']","['Universal Pictures', 'Spyglass Entertainment', 'Octagon Films', 'BenderSpink', 'Birnbaum / Barber Productions']","['Ireland', 'United States of America']",1,13
4641,0,20504,en,14.39853,157107755.0,118.0,Released,0,6.6,2207.0,"['Action', 'Thriller', 'Science Fiction']","['Alcon Entertainment', 'Silver Pictures']",['United States of America'],1,13
4642,0,33613,sv,8.405013,43498108.0,147.0,Released,0,7.0,451.0,"['Action', 'Thriller', 'Crime', 'Mystery']","['Nordisk Film', 'Sveriges Television (SVT)', 'Yellow Bird Films', 'ZDF Enterprises', 'Film i Väst']",['Sweden'],1,38
4643,0,26820,en,4.138817,2479538.0,108.0,Released,0,6.2,45.0,"['Comedy', 'Drama']",['Herrick Entertainment'],['United States of America'],1,13
4644,0,18476,en,7.455953,1017401.0,90.0,Released,0,5.5,124.0,"['Crime', 'Drama', 'Horror', 'Mystery', 'Thriller']","['Mandate Pictures', 'Platinum Dunes', 'Radar Pictures']","['Canada', 'United States of America']",1,13
4645,0,31175,de,4.79386,17872796.0,99.0,Released,0,7.0,117.0,"['Drama', 'Comedy']","['Corazón International', 'Biograf Jan Svěrák']",['Germany'],1,11
4646,0,40229,en,1.918891,10604986.0,91.0,Released,0,6.0,34.0,"['Horror', 'Mystery', 'Thriller']",['VAE Productions'],['United States of America'],1,13
4647,0,17606,en,4.674662,1143856.0,90.0,Released,0,5.1,58.0,"['Drama', 'Thriller', 'Mystery', 'Romance']",['Rainmark Films'],"['United Kingdom', 'Italy']",1,13
4648,0,2395,fr,9.671944,132900000.0,116.0,Released,0,5.0,486.0,"['Fantasy', 'Adventure', 'Comedy', 'Family']","['Constantin Film', 'TF1 Films Productions', 'Pathé Renn Productions', 'La Petite Reine', 'Tri Pictures', 'Sorolla Films', 'Novo RPI', 'Canal+', 'uFilm', 'Canal+ España', 'Le Tax Shelter du Gouvernement Fédéral de Belgique', 'Les Editions Albert René']","['Belgium', 'France', 'Germany', 'Italy', 'Spain']",1,17
4649,0,20453,hi,7.675621,70000000.0,170.0,Released,0,7.8,850.0,"['Drama', 'Comedy', 'Romance']",['Vidhu Vinod Chopra Productions'],['India'],1,19
4650,0,22894,en,13.795875,67918658.0,100.0,Released,0,5.2,643.0,['Horror'],['Bold Films'],['United States of America'],1,13
4651,0,48609,en,0.765825,6029824.0,90.0,Released,0,3.4,5.0,['Comedy'],"['Columbia Pictures Corporation', 'Blake Edwards']",['United States of America'],1,13
4652,0,21033,en,2.713961,56000.0,97.0,Released,0,4.6,17.0,"['Drama', 'Mystery', 'Thriller']",['Kojo Pictures'],['Australia'],1,13
4653,0,46336,en,0.634211,245000.0,71.0,Released,0,6.0,10.0,"['Comedy', 'Drama', 'Fantasy', 'Romance']",[],['United States of America'],1,13
4654,0,27569,en,6.523155,15134293.0,105.0,Released,0,6.0,93.0,['Drama'],"['Double Feature Films', 'CBS Films']",['United States of America'],1,13
4655,0,8349,de,4.918419,40239.0,120.0,Released,0,6.4,80.0,"['Action', 'Adventure', 'Drama', 'History', 'War']",['Niama Film'],"['Germany', 'United Kingdom']",1,11
4656,0,33295,en,1.199003,887029.0,105.0,Released,0,7.2,17.0,['Documentary'],['Harvey Mason Media'],['United States of America'],1,13
4657,0,13477,en,10.118113,36699403.0,91.0,Released,0,5.7,389.0,"['Fantasy', 'Comedy', 'Romance']","['Krasnoff Foster Productions', 'Touchstone Pictures', 'Film Production Consultants']",['United States of America'],1,13
4658,0,12201,en,9.554067,74901339.0,117.0,Released,0,6.2,496.0,"['Crime', 'Drama', 'Mystery', 'Thriller']","['Icon Productions', 'BBC Films', 'GK Films', 'Warner Bros.']","['United Kingdom', 'United States of America']",1,13
4659,0,99749,en,2.946078,796368.0,97.0,Released,0,6.5,11.0,"['Thriller', 'Drama']",['De Laurentiis Entertainment Group (DEG)'],['United States of America'],1,13
4660,0,8952,en,5.773752,10652035.0,98.0,Released,0,6.4,514.0,"['Comedy', 'Drama', 'Romance']",['EuropaCorp'],['United States of America'],1,13
4661,0,71825,en,1.60034,1102469.0,110.0,Released,0,5.7,10.0,['Comedy'],"['Tribeca Productions', 'Meir Teper']",['United States of America'],1,13
4662,0,98246,en,1.134351,76.0,110.0,Released,0,6.6,15.0,"['Drama', 'History', 'Foreign']",[],[],1,13
4663,0,24469,en,6.070216,2357852.0,123.0,Released,0,6.9,256.0,['Drama'],"['BBC Films', 'Kasander Film Company', 'ContentFilm', 'UK Film Council']","['United Kingdom', 'Netherlands']",1,13
4664,0,51022,sr,0.732884,150000.0,103.0,Released,0,7.2,16.0,"['War', 'Drama', 'Comedy', 'Crime']","['Pandora Filmproduktion', 'Cobra Film Department']","['Serbia', 'Germany']",1,37
4665,0,32856,en,7.466721,216485654.0,125.0,Released,0,5.7,1043.0,"['Comedy', 'Romance']","['New Line Cinema', 'Karz Entertainment', 'Rice Films']",['United States of America'],1,13
4666,0,11324,en,15.813629,294804195.0,138.0,Released,0,7.8,6559.0,"['Drama', 'Thriller', 'Mystery']","['Paramount Pictures', 'Appian Way', 'Phoenix Pictures', 'Sikelia Productions']",['United States of America'],1,13
4667,0,26715,en,7.489306,199436.0,109.0,Released,0,4.5,92.0,"['Drama', 'Action', 'Comedy', 'Thriller', 'Crime']","['IM Global', 'Bombshell Pictures']",['United States of America'],1,13
4668,0,38448,en,4.757269,1644755.0,111.0,Released,0,6.5,84.0,"['Drama', 'Romance']","['Octagon Films', 'Irish Film Board', 'Wayfare Entertainment', 'Little Wave Productions', 'Start Motion Pictures', 'Radio Telefís Éireann (RTÉ)']","['Ireland', 'United States of America']",1,13
4669,0,24253,sv,14.38601,66995253.0,129.0,Released,0,6.9,561.0,"['Drama', 'Action', 'Thriller', 'Crime', 'Mystery']","['Nordisk Film', 'Sveriges Television (SVT)', 'Zweites Deutsches Fernsehen (ZDF)', 'ZDF Enterprises', 'Svenska Filminstitutet (SFI)', 'Film i Väst', 'Filmpool Stockholm Mälardalen', 'Spiltan Underhållning']","['Germany', 'Sweden', 'Denmark']",1,38
4670,0,32657,en,9.785895,226497209.0,118.0,Released,0,6.0,2079.0,"['Adventure', 'Fantasy', 'Family']","['Ingenious Film Partners', '1492 Pictures', 'Dune Entertainment', 'Fox 2000 Pictures', 'Sunswept Entertainment', 'Dune Entertainment III', 'Big Screen Productions', 'TCF Vancouver Productions']","['Canada', 'United States of America']",1,13
4671,0,23742,en,14.313079,55583804.0,107.0,Released,0,5.3,518.0,"['Action', 'Comedy', 'Crime']",['Warner Bros.'],['United States of America'],1,13
4672,0,11439,en,6.76482,60222298.0,128.0,Released,0,6.7,681.0,"['Thriller', 'Mystery']","['Studio Babelsberg', 'Runteam Ltd.', 'R.P. Productions', 'France 2 Cinéma']","['Germany', 'United Kingdom', 'United States of America']",1,13
4673,0,23172,en,6.663422,45236543.0,94.0,Released,0,5.5,351.0,"['Action', 'Comedy', 'Family']","['Robert Simonds Productions', 'Relativity Media', 'Spy Next Door']",['United States of America'],1,13
4674,0,30128,en,3.208138,1429299.0,106.0,Released,0,5.7,20.0,"['Comedy', 'Drama']",[],[],1,13
4675,0,32124,en,2.080893,18088.0,100.0,Released,0,5.6,24.0,"['Drama', 'Thriller']","['Next Wednesday Productions', 'Gigantic Pictures']",['United States of America'],1,13
4676,0,26428,en,8.029671,39041505.0,127.0,Released,0,6.9,404.0,"['Adventure', 'Drama', 'History']","['Himenóptero', 'Telecinco Cinema', 'Mod Producciones', 'Nimar Studios', 'Canal+ España', 'Instituto de la Cinematografía y de las Artes Audiovisuales (ICAA)', 'Government of Malta']",['Spain'],1,13
4677,0,12273,hi,1.369086,25000000.0,135.0,Released,0,5.3,22.0,"['Action', 'Comedy']",['Reliance Entertainment'],['India'],1,19
4678,0,15357,fr,9.133996,8786375.0,101.0,Released,0,6.0,323.0,"['Action', 'Thriller', 'Crime']","['Sofica Europacorp', 'Canal+', 'CinéCinéma', 'EuropaCorp', 'TF1 International', 'CiBy 2000']",['France'],1,17
4679,0,29427,en,10.914556,54956140.0,101.0,Released,0,6.2,649.0,"['Mystery', 'Horror', 'Action']","['Penn Station Entertainment', 'Participant Media', 'Imagenation Abu Dhabi FZ', 'Overture Films']",['United States of America'],1,13
4680,0,22971,en,8.371479,114977104.0,115.0,Released,0,6.6,1302.0,"['Drama', 'Romance', 'War']",['Screen Gems'],['United States of America'],1,13
4681,0,45576,zh,0.719517,288.0,85.0,Released,0,6.8,19.0,"['Documentary', 'Drama']","['Téléfilm Canada', 'Eye Steel Film']","['United Kingdom', 'Canada', 'China']",1,46
4682,0,23023,en,6.74468,112462508.0,101.0,Released,0,5.2,500.0,"['Comedy', 'Family', 'Fantasy']","['Dune Entertainment', 'Dune Entertainment III', 'Twentieth Century Fox', 'Walden Media', 'Mayhem Pictures', 'Blumhouse']","['Canada', 'United States of America']",1,13
4683,0,10664,es,8.853168,18469680.0,85.0,Released,0,6.5,496.0,"['Thriller', 'Horror']",['Filmax'],['Spain'],1,14
4684,0,26022,hi,11.264586,42345360.0,145.0,Released,0,7.7,237.0,"['Drama', 'Romance']","['Fox Searchlight Pictures', 'Red Chillies Entertainment', 'Foxstar']","['India', 'United States of America']",1,19
4685,0,12155,en,17.285093,1025491110.0,108.0,Released,0,6.4,4773.0,"['Family', 'Fantasy', 'Adventure']","['Walt Disney Pictures', 'Team Todd', 'Tim Burton Productions', 'Roth Films', 'Zanuck Company, The']",['United States of America'],1,13
4686,0,22972,en,11.174041,94882889.0,115.0,Released,0,6.4,730.0,"['War', 'Action', 'Adventure', 'Drama', 'Thriller']","['Universal Pictures', 'StudioCanal', 'Dentsu', 'Relativity Media', 'Working Title Films']","['Spain', 'United Kingdom', 'United States of America', 'France']",1,13
4687,0,17277,en,2.824367,4750000.0,188.0,Released,0,6.0,34.0,"['War', 'Drama', 'History']",['Samuel Bronston Productions'],['United States of America'],1,13
4688,0,26389,en,6.885593,52826594.0,92.0,Released,0,6.2,684.0,"['Action', 'Crime', 'Thriller']","['Apipoulaï', 'M6 Films', 'Canal+', 'TPS Star', 'Grive Productions', 'EuropaCorp', 'M6', 'W9']","['United Kingdom', 'France']",1,13
4689,0,23488,en,11.069608,4706919.0,112.0,Released,0,5.8,588.0,"['Fantasy', 'Drama', 'Thriller']","['Ealing Studios', 'Fragile Films']",['United Kingdom'],1,13
4690,0,27583,en,8.509231,6153967.0,107.0,Released,0,6.0,163.0,"['Comedy', 'Drama', 'Romance']","['Scott Rudin Productions', 'Twins Financing']",['United States of America'],1,13
4691,0,26390,en,12.50422,29536299.0,133.0,Released,0,6.2,296.0,"['Crime', 'Drama', 'Thriller']","['Nu Image Films', 'Langley Productions', 'Thunder Road Productions', 'Fuqua Films', 'Millennium Films']",['United States of America'],1,13
4692,0,34016,en,8.101247,49779728.0,104.0,Released,0,5.9,544.0,"['Comedy', 'Romance']","['DreamWorks SKG', 'Mosaic']",['United States of America'],1,13
4693,0,25941,en,7.478206,10329747.0,103.0,Released,0,6.7,351.0,"['Thriller', 'Crime', 'Drama', 'Action']","['HanWay Films', 'UK Film Council', 'Marv Films']",['United Kingdom'],1,13
4694,0,23169,en,8.307719,56032889.0,113.0,Released,0,6.9,980.0,"['Drama', 'Romance']",['Summit Entertainment'],['United States of America'],1,13
4695,0,44363,en,10.245682,3065860.0,93.0,Released,0,5.9,586.0,['Thriller'],"['ArieScope Pictures', 'A Bigger Boat']",['United States of America'],1,13
4696,0,34563,en,8.204894,21409028.0,103.0,Released,0,5.7,40.0,['Comedy'],"['Fox Searchlight Pictures', 'Dune Entertainment', 'Sneak Preview Entertainment', 'Pointe Studios']",['United States of America'],1,13
4697,0,27573,en,6.715263,136000000.0,110.0,Released,0,5.6,878.0,['Action'],"['Columbia Pictures', 'Original Film', 'Relativity Media', 'Madhouse Entertainment']",['United States of America'],1,13
4698,0,12834,en,9.954095,985117.0,104.0,Released,0,5.9,143.0,"['Comedy', 'Crime', 'Drama', 'Thriller']","['Nu Image Films', 'Grand Army Entertainment', 'Class 5 Films', 'Millennium Films', 'Langley Films', 'Leaves Productions']",['United States of America'],1,13
4699,0,31723,en,7.052376,18097.0,92.0,Released,0,5.2,30.0,"['Comedy', 'Drama']",['Gato Negro Films'],['United States of America'],1,13
4700,0,24225,en,0.476791,101543.0,87.0,Released,0,6.6,5.0,"['Documentary', 'Music']","['Aria Productions', 'Roast Beef Productions', 'Roastbeef Productions']",['United Kingdom'],1,13
4701,0,15483,it,3.501564,1479042.0,103.0,Released,0,4.7,46.0,"['Horror', 'Mystery', 'Thriller']","['Medusa Film', 'Opera Film (II)']",['Italy'],1,23
4702,0,24973,en,10.374608,15000000.0,139.0,Released,0,6.0,11.0,"['History', 'Drama']",['Twentieth Century Fox Film Corporation'],['United States of America'],1,13
4703,0,16436,de,5.260798,927704.0,126.0,Released,0,7.4,77.0,"['Adventure', 'Drama', 'Action', 'History', 'Thriller']","['Lunaris Film', 'Majestic Filmproduktion', 'MedienKontor Movie GmbH', 'Dor Film-West Produktionsgesellschaft', 'Triluna Film AG']","['Austria', 'Switzerland', 'Germany']",1,11
4704,0,31867,en,7.502967,18409891.0,111.0,Released,0,6.2,627.0,"['Action', 'Science Fiction', 'Thriller', 'Crime']","['Universal Pictures', 'Stuber Productions', 'Dentsu', 'Relativity Media']","['Canada', 'United States of America']",1,13
4705,0,28355,en,9.644085,29000000.0,109.0,Released,0,6.1,580.0,"['Horror', 'Mystery', 'Thriller']","['Paramount Vantage', 'Anonymous Content', 'Misher Films', 'Case 39 Productions']","['Canada', 'United States of America']",1,13
4706,0,20027,hi,1.44792,8250000.0,138.0,Released,0,5.6,17.0,"['Action', 'Drama', 'Foreign']",[],['India'],1,19
4707,0,36970,en,7.785003,19406406.0,84.0,Released,0,7.3,112.0,"['Documentary', 'Family']","['Pathé Films', 'Canal+', 'TPS Star', 'Participant Media', 'France Télévision', 'France 2 Cinéma', 'France 3 Cinema', 'Centre National de la Cinématographie (CNC)', 'Conseil Régional du Calvados', 'Région Bretagne', 'Ministère du Développement Durable et de la Mer', 'JMH-TSR', 'HH Sheikha Salama bint Hamdan Al Nahyan', ""Conseil Général des Côtes d'Armor"", 'Conseil Général du Morbihan', 'Région Basse-Normandie']","['France', 'Monaco', 'Spain', 'Switzerland']",1,13
4708,0,23048,en,11.967652,64572262.0,101.0,Released,0,5.9,911.0,"['Science Fiction', 'Comedy', 'Adventure']","['United Artists', 'Metro-Goldwyn-Mayer (MGM)', 'New Crime Productions']",['United States of America'],1,13
4709,0,28211,en,10.445867,8459458.0,96.0,Released,0,5.9,514.0,"['Drama', 'Thriller', 'Mystery']","['StudioCanal', 'Montecito Picture Company, The', 'Outpost Studios']","['France', 'United States of America', 'Canada']",1,13
4710,0,38687,en,0.765315,658000.0,112.0,Released,0,7.9,11.0,"['Drama', 'Romance']",['Metro-Goldwyn-Mayer (MGM)'],['United States of America'],1,13
4711,0,30018,ko,5.030112,17112713.0,128.0,Released,0,7.6,192.0,"['Crime', 'Drama', 'Mystery', 'Thriller']",['Barunson Film Division'],['South Korea'],1,27
4712,0,10191,en,14.416681,494878759.0,98.0,Released,0,7.5,4319.0,"['Fantasy', 'Adventure', 'Animation', 'Family']","['DreamWorks Animation', 'Vertigo Entertainment', 'Mad Hatter Entertainment']",['United States of America'],1,13
4713,0,28510,en,8.226,875386.0,97.0,Released,0,5.2,114.0,"['Adventure', 'Action', 'Science Fiction', 'Thriller']","['Foresight Unlimited', 'Baumgarten Management and Productions (BMP)', 'Signature Entertainment', 'Unisol 3 Distribution']",['United States of America'],1,13
4714,0,27936,fr,5.278672,14000000.0,100.0,Released,0,6.8,150.0,"['Action', 'Comedy', 'Crime']","['France 2 Cinéma', 'France 3 Cinéma', 'Epithète Films', 'France 3 (FR 3)', 'Région Ile-de-France', 'France 2 (FR2)', 'Orange Cinéma Séries', 'Tapioca Films', 'Warner Bros. Entertainment France']",['France'],1,17
4715,0,18823,en,11.972347,232713139.0,106.0,Released,0,5.6,2280.0,"['Adventure', 'Fantasy', 'Action']","['The Zanuck Company', 'Legendary Pictures', 'Thunder Road Pictures', 'Warner Bros.', 'Moving Picture Company (MPC)']",['United States of America'],1,13
4716,0,34769,en,5.600277,44462.0,101.0,Released,0,6.5,197.0,"['Drama', 'Action', 'Comedy', 'Crime']","['Alliance Films', 'Darius Films', 'Insight Film Releasing']","['Canada', 'United Kingdom', 'United States of America']",1,13
4717,0,23483,en,17.26045,96188903.0,117.0,Released,0,7.1,4747.0,"['Action', 'Crime']","['Lionsgate', 'Marv Films']","['United Kingdom', 'United States of America']",1,13
4718,0,35056,en,8.443736,152263880.0,97.0,Released,0,5.9,1148.0,['Comedy'],"['Twentieth Century Fox Film Corporation', 'Dune Entertainment', '21 Laps Entertainment']",['United States of America'],1,13
4719,0,36419,en,9.063797,3606395.0,104.0,Released,0,5.4,253.0,"['Drama', 'Horror', 'Mystery', 'Thriller']","['Plum Pictures', 'Harbor Light Entertainment', 'Lleju Productions']",['United States of America'],1,13
4720,0,27586,en,19.42051,2995811.0,106.0,Released,0,6.3,262.0,"['Drama', 'Music']","['River Road Entertainment', 'Road Rebel', 'Linson Entertainment']",['United States of America'],1,13
4721,0,26178,en,1.822979,801000.0,95.0,Released,0,5.6,33.0,['Horror'],"['McElroy & McElroy', 'UAA Films', 'Western Film Productions']",['Australia'],1,13
4722,0,22649,en,2.411191,25.0,89.0,Released,0,6.2,29.0,"['Drama', 'Romance', 'War']",['Paramount Pictures'],['United States of America'],1,13
4723,0,47813,en,0.908184,80.0,86.0,Released,0,7.4,22.0,['Documentary'],"['Walt Disney Studios Motion Pictures', 'Red Shoes / Some Shoes', 'Stone Circle Pictures']",['United States of America'],1,13
4724,0,34803,en,10.863441,49050886.0,92.0,Released,0,5.5,248.0,['Comedy'],"['Parabolic Pictures', 'Screen Gems']",['United States of America'],1,13
4725,0,37861,fr,8.651468,30638.0,93.0,Released,0,5.9,323.0,"['Adventure', 'Drama', 'Action', 'Fantasy']","['BBC Films', 'Nimbus Film Productions', 'La Belle Allee Productions', 'NWR Film Productions', 'One Eye Production', 'Savalas Audio Post-Production']","['Denmark', 'United Kingdom']",1,17
4726,0,33217,en,12.139919,75700498.0,92.0,Released,0,5.9,369.0,"['Comedy', 'Family']","['Dune Entertainment', 'Color Force', 'Dayday Films']","['United Kingdom', 'United States of America']",1,13
4727,0,38810,el,17.713581,110197.0,94.0,Released,0,6.9,346.0,['Drama'],"['Greek Film Center', 'Boo Productions', 'Horsefly Productions']",['Greece'],1,12
4728,0,21345,zh,7.216103,10652498.0,132.0,Released,0,7.6,55.0,"['Drama', 'History', 'War']","['Media Asia Films', 'China Film Group Corporation (CFGC)', 'Stellar Megamedia', 'Jiangsu Broadcasting System', 'Chuan Production Film Studio']","['China', 'Hong Kong']",1,46
4729,0,37857,en,5.339888,6297.0,89.0,Released,0,6.3,18.0,"['Drama', 'Comedy']",[],"['Denmark', 'Sweden', 'United States of America']",1,13
4730,0,34813,en,12.798367,23580000.0,97.0,Released,0,6.2,522.0,"['Action', 'Adventure', 'Crime', 'Mystery', 'Thriller']","['DC Comics', 'Weed Road Pictures', 'Dark Castle Entertainment', 'Warner Bros.', 'DC Entertainment']",['United States of America'],1,13
4731,0,39452,en,5.188466,4790751.0,87.0,Released,0,7.6,314.0,['Documentary'],"['Oscilloscope Laboratories', 'Paranoid Pictures']","['United Kingdom', 'United States of America']",1,13
4732,0,32985,en,9.667535,7810000.0,104.0,Released,0,5.6,399.0,"['Adventure', 'Fantasy', 'Action', 'Science Fiction']","['Davis-Films', 'Czech Anglo Productions', 'Wandering Star Pictures']","['France', 'Czech Republic', 'United Kingdom']",1,13
4733,0,10138,en,19.083344,623933331.0,124.0,Released,0,6.6,6969.0,"['Adventure', 'Action', 'Science Fiction']",['Marvel Studios'],['United States of America'],1,13
4734,0,38579,en,12.285545,83761844.0,87.0,Released,0,5.0,150.0,"['Family', 'Comedy']",['Twentieth Century Fox Film Corporation'],['United States of America'],1,13
4735,0,37931,en,11.107782,6110000.0,90.0,Released,0,5.1,184.0,"['Action', 'Adventure', 'Comedy']",['Relativity Media'],['United States of America'],1,13
4736,0,27004,en,9.107829,46488.0,108.0,Released,0,6.0,73.0,"['Crime', 'Thriller', 'Comedy']","['Immortal Thoughts', 'Three Good Men']",['United States of America'],1,13
4737,0,54117,ko,0.938167,2425000.0,140.0,Released,0,5.9,18.0,"['Horror', 'Mystery', 'Foreign']","['B.O.M. Film Productions Co.', 'Applause Pictures', 'Cinemasia']","['Hong Kong', 'Thailand', 'South Korea']",1,27
4738,0,4180,fr,2.850417,2052466.0,106.0,Released,0,6.4,37.0,['Comedy'],"['Soprofilms', 'TF1 Films Production', 'Flach Film']",['France'],1,17
4739,0,23437,en,10.40191,115664037.0,95.0,Released,0,5.5,771.0,"['Horror', 'Mystery', 'Thriller']","['New Line Cinema', 'Platinum Dunes']",['United States of America'],1,13
4740,0,37495,en,11.934045,4270000.0,101.0,Released,0,7.1,428.0,"['Comedy', 'Crime', 'Drama']","['Film4', 'Drafthouse Films', 'Warp Films', 'Wild Bunch Distribution']",['United Kingdom'],1,13
4741,0,35169,en,10.794556,39340177.0,92.0,Released,0,4.6,150.0,['Comedy'],"['Summit Entertainment', 'Robert Simonds Productions', 'Participant Media', 'Imagenation Abu Dhabi FZ', 'Furry Vengeance Productions']","['United Arab Emirates', 'United States of America']",1,13
4742,0,38542,en,7.271526,867714.0,100.0,Released,0,6.4,169.0,"['Crime', 'Drama', 'Thriller']","['Isle of Man Film', 'CinemaNX']",['United Kingdom'],1,13
4743,0,20662,en,10.56812,310669540.0,140.0,Released,0,6.2,1434.0,"['Action', 'Adventure']","['Imagine Entertainment', 'Universal Pictures', 'Scott Free Productions', 'Relativity Media']","['United Kingdom', 'United States of America']",1,13
4744,0,31261,en,1.731527,1000000.0,120.0,Released,0,6.9,25.0,"['Action', 'Animation', 'Science Fiction']",['Microsoft'],"['Japan', 'United States of America']",1,13
4745,0,46705,en,11.107914,16566240.0,112.0,Released,0,6.9,911.0,"['Drama', 'Romance']","['Hunting Lane Films', 'Silverwood Films', 'Incentive Filmed Entertainment', 'Chrysler Corporation', 'Shade Pictures', 'Motel Movies', 'Cottage Industries']",['United States of America'],1,13
4746,0,37821,en,6.540621,98159963.0,100.0,Released,0,5.7,792.0,"['Action', 'Comedy', 'Thriller', 'Romance']","['Katalyst Films', 'Lionsgate', 'Aversano Films']",['United States of America'],1,13
4747,0,26388,en,7.389437,19152480.0,94.0,Released,0,6.6,853.0,"['Drama', 'Thriller', 'Mystery']","['Studio 37', 'Versus Entertainment', 'The Safran Company', 'Dark Trick Films']","['Spain', 'United States of America', 'France']",1,13
4748,0,9543,en,18.459955,335154643.0,116.0,Released,0,6.2,2372.0,"['Adventure', 'Fantasy', 'Action', 'Romance']","['Walt Disney Pictures', 'Jerry Bruckheimer Films']",['United States of America'],1,13
4749,0,37786,en,7.255991,288347692.0,146.0,Released,0,5.5,434.0,"['Comedy', 'Drama', 'Romance']","['New Line Cinema', 'Village Roadshow Pictures', 'Home Box Office (HBO)', 'HBO Films']",['United States of America'],1,13
